Subject_1,Subject_2,relationship,CPAC200_space,DKT_space,HarvardOxfordcort,HarvardOxfordsub,HarvardOxfordsub,JHU_space,Schaefer2018,Schaefer2018,Schaefer2018,Schaefer2018,Talairach_space,aal_space,brodmann_space,desikan_space
462139,827052,Dizygotic,6305.7142339309985,7794.690244005851,11896.569463505015,26491.520832145517,26491.520832145517,1983.7220067338064,6105.293277148937,8861.387588859885,8171.248129875876,7659.023305879151,7188.282548703828,9209.222225573667,11075.315887142904,11003.322952635717
757764,905147,Dizygotic,5282.194808978556,5012.099859340395,8073.1021918467,14695.011568556181,14695.011568556181,2282.8955298042,5078.923212650492,6133.215714451922,6091.301749215844,5823.923505678968,5724.213308394438,7413.7499957848595,8391.352453567899,9092.97816999469
158136,898176,Dizygotic,6522.27352998937,6981.977370344307,13238.981947264676,36855.09948433188,36855.09948433188,1138.6241697768407,5334.107329253884,8015.002994384968,7384.488269338641,6802.020067597567,9387.586217979571,11423.55115539822,14915.098088849432,10951.339141858405
310621,413934,Dizygotic,6810.211744138357,7767.996524201076,14407.443944017274,40539.72092898519,40539.72092898519,1035.1642381767253,4770.257435401155,7895.9984802430145,6526.347064016746,6024.784311491989,8058.696234503444,11142.69087788044,14180.397314603,15476.676516616866
108323,140117,Dizygotic,4808.6169529293975,4883.533147220361,9449.062916501298,17359.668977258752,17359.668977258752,939.7286842488102,4423.9958182620385,5878.5090796901895,5540.6560080914605,5128.575728211488,7699.124106026607,8169.270469264682,10541.83442290762,9645.667213832334
510225,996782,Dizygotic,5293.7906078725855,7286.210537721237,13775.916303462358,15288.74036668816,15288.74036668816,4102.256452246739,4721.59231615776,6900.025072418215,6222.921821781148,5824.10267766632,7020.156622184437,10399.338680896974,10028.62353466317,10916.047590588822
100610,118225,Dizygotic,6731.870542427268,7377.971536946995,11657.673352774988,8347.468358730088,8347.468358730088,2510.68377140571,5178.228171875009,7185.80886191666,6649.253867916309,6264.042544555393,7333.937346337232,9856.287992951504,10444.309024535802,11157.976429442751
151930,325129,Dizygotic,6805.321961523937,9076.800372377922,13686.6769158916,33241.36663857249,33241.36663857249,1063.148625545836,5728.597385049852,8401.036483672715,8041.238586188076,7321.864516637822,8200.561139336747,12829.115830796758,14714.730272757295,13648.067738694734
113922,166438,Dizygotic,4110.093186291522,4426.917098839778,5258.604948082714,9939.726958020527,9939.726958020527,1926.7664622366667,3686.6951325001096,4777.734295667769,4607.250481577923,4273.2323831029835,5061.296276646923,6700.9174744955635,5711.224212023198,7192.473913751791
397861,512835,Dizygotic,4363.212119528456,4493.691133133207,7712.221275352516,15954.813129585693,15954.813129585693,762.8964543108062,4112.584588795713,5393.6045461268295,5064.583694638682,4793.190378025893,5857.867188661758,6433.830818416039,6742.377103069807,6830.5932392435725
885975,984472,Dizygotic,5812.464107416062,6734.38512412232,10969.1555281161,9008.23134694042,9008.23134694042,5159.237637480948,5501.50506679763,7774.596195301721,7012.1073865137005,6738.328279328634,7693.547166294621,10658.874987539726,11027.80993670094,12068.704404367521
124826,562446,Dizygotic,5897.340926214119,7219.549570437202,14403.742985765888,18632.207061966652,18632.207061966652,2848.1206084012665,4776.15818414759,7256.441896687384,6269.113414191835,5817.176548807849,7018.223849379557,10210.410275792055,10863.735223209373,10931.253267580987
105014,112819,Dizygotic,5768.650968814112,5279.5823698470695,10971.709985230196,21951.636431027186,21951.636431027186,556.8123561847384,4876.956120368523,6891.321571367861,6347.175513565069,5736.527782552787,6698.406750862477,8854.882043257267,11126.672818053023,9369.266993740759
145127,188549,Dizygotic,4094.442819236825,3842.8268240970733,5897.269622460889,11058.353810581393,11058.353810581393,1056.2409762928155,4243.005185007438,5139.119282523028,4997.930871870879,4838.795407950206,4856.288706409453,6518.099186112467,5337.229524762824,7034.071082950471
167036,770352,Dizygotic,6701.832809015755,5652.0789980324935,7277.23938042442,8342.24975651053,8342.24975651053,2593.8924418718675,4860.4515222353575,6348.828159589768,5875.211911071804,5663.670099855746,6021.994686148436,9064.435834623135,8537.9137381447,9004.12511019255
108020,728454,Dizygotic,5204.0575515649325,6932.98117695411,11996.445181802816,15572.724520776703,15572.724520776703,2694.098921717612,4817.112413054111,7420.428559052368,6615.66323205769,6036.296712389145,8567.3602118739,10244.588376308733,14748.895585771837,13187.634549076647
100307,255639,Dizygotic,6259.343975210181,7925.884556312942,13055.686040955488,35919.95228281908,35919.95228281908,1627.6375517909385,5308.140069741943,7526.984987363799,7280.109271157954,6596.426532600814,7905.629196970978,10661.51841906208,12973.729340478782,12131.375643347295
878776,927359,Dizygotic,4447.447807450921,5121.989164377449,7882.172416282202,8552.321146916784,8552.321146916784,3742.191336636864,4456.159332878482,6023.395886043022,5763.417389014959,5293.90441923539,5447.65013560893,7423.665401942628,10312.806553019405,8934.598200255006
193845,724446,Dizygotic,6358.727388400921,7356.179443162055,12355.833966187794,33189.646759192845,33189.646759192845,704.7119979112034,5009.739613991929,7774.698386432749,6828.306012474836,6310.1967481212505,7682.192655746145,10220.866744068235,11196.793603527753,11658.700270613359
116524,395958,Dizygotic,4382.527695291839,5181.986395196344,8769.128120856714,13366.588121132483,13366.588121132483,2689.273135997904,4078.303078487424,5522.196664371887,5387.488654280397,4925.199285308159,7075.75564869223,8618.333423580223,10376.738119467023,9251.460100978657
299760,763557,Dizygotic,4375.257478137715,4348.012764470684,6831.3223463689665,5258.93953188283,5258.93953188283,798.5248900316133,4530.005739510712,5662.147825693003,5718.439822189265,5356.355850762718,4747.410030743079,5612.781306981415,5012.467655755995,5556.472712071931
171633,172130,Dizygotic,4701.120292015511,5570.011131048124,7910.119152073501,8476.66945209025,8476.66945209025,563.7730039652484,4373.581941612619,6134.095613861917,5784.466872582122,5301.356713144287,5731.240179926156,7934.239030934221,6468.334175040743,8226.46035667832
174841,212823,Dizygotic,4347.087300710672,4102.81366869128,5467.042710643479,6821.85986370286,6821.85986370286,831.1269457790428,4334.482898801194,5165.302508082174,4911.585283795854,4847.667067776004,5104.737701390738,6320.134334015377,4309.779344699679,6035.272073403154
698168,832651,Dizygotic,4848.09240836022,5940.7075336192065,11184.82020418746,18673.534079011395,18673.534079011395,1087.5679289129484,4222.187466231218,5563.709464017689,5397.407618477597,4916.857634709389,5660.820435237281,8505.108406128636,8583.046720133825,9217.014863826575
112920,223929,Dizygotic,4683.185347602634,4946.548796888595,9865.544739141373,16321.254424828994,16321.254424828994,1847.9856601175238,4124.468814283847,5645.871854727134,5266.948737172216,4836.535433551583,5810.526912423692,9901.368895258878,9589.409887996237,9543.603407518567
164131,173334,Dizygotic,5928.961291828443,5195.052550263568,12414.488591963827,13519.806988267252,13519.806988267252,1535.45530706693,5333.879826167815,7534.633103210799,6710.14411171623,6480.316195989205,8119.1191640472925,11154.150707247953,11271.06645353491,10166.426461643245
161327,390645,Dizygotic,5608.384526759912,5514.759287584545,11834.209310300372,30377.41952503537,30377.41952503537,1757.7807030457468,4685.78349905328,6428.630258460973,6081.508118879724,5771.797553622268,7677.876073498452,9267.04084376453,11435.347786578246,11943.639771861843
531940,634748,Dizygotic,5901.363232338779,5401.5475560250325,10480.14761346423,21766.10994183389,21766.10994183389,2537.0947952333195,5734.742627180403,7476.108011525783,7249.427908462846,6831.050212083059,7825.56930836345,10027.444240682667,10828.466788978023,10307.9480499273
638049,732243,Dizygotic,5608.761449732017,5905.153681319394,9420.428493439138,11147.1820205826,11147.1820205826,1549.562518906546,4767.741918350866,6835.892553280808,6128.654256849541,5874.875402934091,6957.416977585863,8449.220319059032,10966.452799333065,9429.69893474866
358144,923755,Dizygotic,5983.6033458109505,6563.808193419427,11588.699452483872,14026.048303068117,14026.048303068117,1767.6094025547613,5529.014740439747,8542.144461433558,7687.106347644736,7220.646369958856,6777.199347813224,10349.3820105357,9844.04779549551,12057.617841016525
550439,966975,Dizygotic,6113.702233507942,6141.403504086016,12547.753822895953,31500.6850719155,31500.6850719155,668.7017272297119,5110.017123258982,6892.611188802108,6260.713298019643,6068.467104631944,7863.235657157936,10510.395948773767,12019.822003673766,10325.90509350149
182840,205119,Dizygotic,3983.2293431335333,4047.5344346898396,7889.375767448271,19250.97548177754,19250.97548177754,1660.483363361404,3856.9945553500593,5188.5472918727455,4977.734725756285,4764.506375271209,4613.808188470778,6235.092461223009,8015.022333094275,7739.154798813627
156435,299154,Dizygotic,3993.4649115774137,4993.731770930433,7791.995444043842,9207.049798931252,9207.049798931252,569.8455931215052,3759.555824828247,4943.813103263512,4720.135167556115,4591.868900567611,4662.067030835143,6975.318845758952,8737.833999338738,7312.012923949191
131722,389357,Dizygotic,4466.706168979554,5664.930273180774,10030.189180668529,11168.814932659598,11168.814932659598,691.1324041021373,3876.873869498465,5672.60601487535,5343.600939441492,5076.836514996322,5498.297827509892,8136.435521774876,9393.730196253244,8403.938302962486
162026,568963,Dizygotic,4308.058147239891,4662.168057888947,7746.149430523529,21544.08944467136,21544.08944467136,1185.957419134431,3609.9533237979686,4918.117424381,4528.346828589877,4201.4148807276815,5527.729009276775,6777.635059517442,9095.872635431962,8478.642756951138
397760,467351,Dizygotic,4746.2921317592745,4729.402393537686,6270.589127027858,4687.716714990359,4687.716714990359,899.1901912276401,4473.799615539346,5638.8143257248685,5390.20621126873,5047.819628314784,4913.257880469943,6553.496242464781,6593.740440751365,7053.724335413172
308129,749058,Dizygotic,5491.622619954871,6050.623686860719,12575.34492568693,22197.957023113635,22197.957023113635,1716.0807090577064,4392.563488442711,6248.991598650137,5754.532995821642,5434.112623050796,7204.512058425608,9083.767940673077,9866.9954900162,11476.583333030785
393247,572045,Dizygotic,6936.321143084423,7794.144083861935,15123.17076541821,36333.17199199652,36333.17199199652,3643.181713832018,5913.843166672583,8538.538809421669,7681.357887769584,7128.63654565163,8936.092210804452,12315.065326663924,14427.971686969724,13762.787108721837
191336,573249,Dizygotic,6764.249847544072,7249.911033936899,14336.42779774655,36553.253083686,36553.253083686,752.0445465529286,4914.491428418611,8075.321046249493,7029.303379425304,6224.931324922388,8369.479195266573,11630.571826010964,14822.531531422019,15333.49245931924
656657,686969,Dizygotic,5392.6025256827525,6328.508671085156,13239.911442302022,24145.815103243047,24145.815103243047,12193.17747758967,4881.6073172675415,7530.596257933365,6739.478911607336,6098.798406243643,12698.628862991469,10223.421834200133,16183.653821062782,16876.74909453832
153934,300719,Dizygotic,3631.5639881461543,3756.3667286355308,4280.043107259552,4137.592174199869,4137.592174199869,546.4265732923318,3979.1159822251975,4943.821800995663,4657.978531509135,4372.223919242929,4228.761757299647,5730.250692596267,4437.924176909741,5437.26401786781
197348,205220,Dizygotic,4145.537600842622,5194.742727027008,8087.221216215122,17228.48632352825,17228.48632352825,489.4210865910867,4460.29438490331,6598.366616064918,6378.295853909569,5551.413873960399,5111.529907962977,8011.379781286118,9609.59931526804,8514.728298659917
159239,249947,Dizygotic,6640.9238062185295,7185.198535879158,11307.731470104867,37114.1056877301,37114.1056877301,2021.6119805739181,5617.118834420365,8274.898307532245,7421.824034561854,6809.068805644425,6824.478661407038,11460.075261532971,16038.840544129118,13226.714369033603
116221,127226,Dizygotic,4129.978087108938,6035.573212214395,6007.462692351905,9504.296817755641,9504.296817755641,1406.8557139948646,4413.471875972476,5112.492542781847,4963.412334271655,4871.585162962873,5760.0482636866855,8292.043897616559,6942.532535033595,8126.52828703623
162935,283543,Dizygotic,6654.621326566975,7583.707932139792,10159.569134564714,16631.194214487427,16631.194214487427,1306.7256789395394,5271.719358994748,7558.789254900549,7118.344119245711,6547.715403100535,6724.521023835081,9286.798479562265,8025.900074134987,11723.150216558688
111413,120111,Dizygotic,6653.52440440403,6233.68117567782,8749.086866639283,15942.924261251446,15942.924261251446,1205.968490467309,5813.176584278169,8373.658340295477,7766.925904114189,6933.860108193704,6604.309577843849,9928.420669975663,11375.589391323861,9732.412650519911
177645,212419,Dizygotic,3397.9142131607737,4178.773504271319,4061.1244748222134,10358.902982459098,10358.902982459098,621.2423037752661,3524.0148978118696,4383.984374972156,4314.027932222971,3957.333066599272,3880.3671218069044,5263.513370363943,4793.628166639544,6888.579461688745
192540,894673,Dizygotic,4426.4225961830625,4955.387270436086,8597.431476900529,11962.806401509639,11962.806401509639,1105.2601503718479,4486.836190457592,6467.5462889723485,6000.182080570556,5625.603345419938,5553.2773206458905,9184.907947279602,9378.644678203775,7255.089730664949
561949,664757,Dizygotic,5029.3222207371045,5916.979381407375,12837.6424626954,11036.332225880118,11036.332225880118,2374.2089208829116,4760.9489600288725,6641.411973368314,6221.198517970633,5691.34351449638,7047.090818202927,9528.817817546938,10217.476987984852,9459.290459648651
107422,573451,Dizygotic,5109.983072379007,5510.2385610788215,6407.928214329496,11599.56525047383,11599.56525047383,294.4961799412685,4244.281093424421,6048.564127129678,5480.953566670675,5180.459053018371,5096.479078736614,7697.520899614368,6584.402402648247,10081.26524797359
707749,820745,Dizygotic,5811.50995869404,6524.1559607354575,8268.501798995994,26234.909814977447,26234.909814977447,256.26158510397147,5174.4848052728885,6948.642673213237,6620.087839296394,6056.505015270771,7444.79153502635,9480.439968693436,8359.571520119916,9950.369691624528
289555,473952,Dizygotic,6200.245237085385,6925.701986080545,14924.444478773741,30563.49899798778,30563.49899798778,2989.1962130311886,4676.530765428578,6689.01113767947,6197.045747773692,5746.345621349276,7850.08159193266,10528.722477109937,12930.773565413632,13381.802270247457
141826,779370,Dizygotic,5640.656167503919,6319.481149588153,11226.061464289245,31256.117385241563,31256.117385241563,562.6170989225266,4062.550061230015,5781.163637192775,5229.397001567198,4906.827794002965,6108.81387832368,9489.511104372026,12483.1990691489,11146.52295561266
789373,871762,Dizygotic,5461.533575837468,5766.927518185052,11566.836300389143,26494.578898333144,26494.578898333144,305.6501267789693,4231.9195408230535,6619.694177226014,5807.495587600562,5428.036753744396,6378.944348401231,8840.919578867348,8605.903787517032,9831.901036930753
380036,385450,Dizygotic,6415.947474847343,7206.030876980753,15123.77793410099,37597.40685206893,37597.40685206893,599.0450734293706,5298.566221158324,7967.617209680696,7297.3915887801995,6664.727151204316,7842.528418820043,11547.063306312995,12052.573957458217,13521.694050672793
548250,720337,Dizygotic,4985.60307284886,6627.606279796651,12568.112308537031,19746.534885898334,19746.534885898334,1081.2673120001361,4808.612065866823,7548.045574849161,6509.003303117921,6035.313579259988,6851.009268713625,9367.058289559214,14987.99779823843,10527.97026971486
106521,715950,Dizygotic,5890.680520958508,6202.079489977535,9280.457046934704,24835.00370444909,24835.00370444909,1421.7520880941233,4562.3903822448165,6211.400969185615,5859.737024816045,5861.912657145277,7145.371368935277,9287.139171994786,11875.150230628664,11086.751372697054
198653,581450,Dizygotic,4615.740785616107,4758.9081731002125,10959.07938651783,22785.215645238033,22785.215645238033,405.1987166810872,4325.163927529222,5767.204782214691,5580.482864412362,5316.953921184572,5128.096527952648,8242.17107320638,9087.817009601371,8925.169690263598
725751,814649,Dizygotic,5018.945606399814,5034.10756738471,10627.897816595716,25163.821013510646,25163.821013510646,831.9969951868817,3757.081047834875,5724.474823073292,5057.7198419841325,4644.894831963367,6360.27829579807,8645.2346989541,10815.363146931313,9967.994231539262
119833,585862,Dizygotic,5140.658615391611,6308.627505250251,12736.658824040158,14635.395894884428,14635.395894884428,802.6854925809984,4934.0428656427375,7386.797073156944,6875.723598284038,6324.985928838103,6177.635065298046,8487.27170532439,9676.848712261652,10908.326040231837
150928,557857,Dizygotic,4325.738087309494,4501.753658298064,7377.165783686849,22381.747988037037,22381.747988037037,432.97921428170196,3787.3613505975372,5148.050310554472,4736.7227066823325,4344.53311645797,4752.72279856505,6693.475703997139,9364.848637324578,7459.316657710678
105923,108222,Sibling,5212.241648273802,6178.551124656978,10908.95485369703,11241.592680754806,11241.592680754806,2787.0766046163853,5065.296733657367,6984.751892515582,6494.648181387503,6206.670524524401,7238.880645514195,9955.076745058272,10874.871677403831,9526.485605930447
211114,565452,Sibling,4282.283269472023,4875.4937185889185,6442.997516684296,9421.377871627907,9421.377871627907,1109.8716141968853,4010.3523535968757,5296.872662241372,5100.9408935999245,4680.52005657491,4391.232401046431,5898.741984525175,5821.333781875078,6549.761217021579
108525,146331,Sibling,5461.537970205828,5455.092208203268,10447.825180390415,10883.044886427695,10883.044886427695,2619.35011023727,4407.834956075375,6460.344185877406,5925.041350066681,5414.374663800058,6453.879143584887,7065.710933798523,9107.32079153908,9392.483430914319
156031,910443,Sibling,5217.595039862715,6276.780623854876,10331.285157229957,31466.74558959029,31466.74558959029,946.378359854028,5530.302071315816,7461.510369891608,6688.643434957496,6340.26332260735,6087.2774702653405,10444.013739937343,14207.328742589158,10498.241043146229
663755,910443,Sibling,5826.926891595604,7492.341623284406,12634.727579176371,32549.693977056068,32549.693977056068,673.8315813317153,5636.623634765763,7963.440713661401,7564.578243365588,6775.917945193846,7820.380169787144,10620.714947685961,10685.960368633228,11817.623872843475
173637,204319,Sibling,6451.825323115932,7201.809841977223,14716.10753562232,46699.690480772995,46699.690480772995,1304.1537486048185,4666.155055289098,7255.317980626349,6408.4713465849245,5746.508592180125,8466.757407650228,11434.201327596082,16071.913482843293,14840.129446874782
140925,175035,Sibling,5996.574188651383,5883.827665729173,12525.743770331565,10473.555986387813,10473.555986387813,1681.7368997557257,4820.759276296629,7637.204593305066,6911.184124301711,5990.928642539486,7977.0559105474495,10232.106234788613,11707.351878200296,12422.576141847552
566454,687163,Sibling,7286.088456778438,8687.132841162267,19617.63632551078,52771.06976364986,52771.06976364986,1524.115809248103,5274.2603272876095,8726.29073547289,7611.482247236737,6694.855935716616,8208.008954673478,13742.354565357422,17504.152421639843,16609.718721278816
114621,135730,Sibling,5142.538089309597,5196.792953351134,12133.540620939957,26148.72958673136,26148.72958673136,2268.9541643673633,4584.46954401488,6167.206904263874,5676.8363548723155,5423.372474761438,8234.309017762207,8711.04132695971,11019.140075341633,10130.648498492088
120010,286347,Sibling,5068.354861293751,4850.6477917902885,10634.231942176171,30811.180892656485,30811.180892656485,1579.8661335695504,4598.024467094537,6027.513168795237,5770.986137567825,5464.054080991512,6187.933419163461,8417.73193918647,10057.939401288913,8627.649969719449
173536,200109,Sibling,4853.614117335658,4946.951384438703,9705.227766518414,14749.563146073175,14749.563146073175,1192.2675874148388,4035.8046285716064,5692.596332079062,5504.910625977501,5229.441174733683,6024.202104843429,6661.217831598063,8386.58172320523,9156.544053298712
186444,211619,Sibling,6433.912728658976,8444.608516680924,11926.28202752224,12241.849778526119,12241.849778526119,3086.354321849648,5877.865513942966,8184.687104587444,7989.593544104731,7537.23550116354,7864.8219941712605,11667.849844765744,11945.717014897013,11301.385401799198
173536,187547,Sibling,4551.043726443419,4991.995993588136,8085.013729116358,11134.412332943306,11134.412332943306,847.4213827842675,4356.827515520898,5871.043518830362,5566.687345270973,5439.124010353138,6708.636895823174,6225.050361242068,5992.151616906902,8354.568211463715
140925,209834,Sibling,5435.83507844011,5355.052847545017,10075.538298274689,21101.716423078004,21101.716423078004,859.2479269686951,3948.1172728276447,5748.0426233631915,5162.185002496521,4890.109405729078,6470.636908373085,8117.512981203048,10001.163532309629,10269.646780683355
176845,693764,Sibling,6747.060322836902,8051.045522166671,13056.646583254063,37882.76670202429,37882.76670202429,1462.6585384155799,5108.634847001692,7348.7379868927155,6800.258818603892,6166.502736559841,8211.538345523328,10477.600631824063,10965.16812456608,12003.552390854968
175035,209834,Sibling,5660.6396281692405,5693.960572395984,13313.428070936501,15130.768949395797,15130.768949395797,1411.4290630421353,4969.0341113741615,7841.524724184704,7108.194566836223,6370.574542378419,6886.672128103675,9746.784444112838,12211.746312464897,12043.73268550909
136126,693461,Sibling,8086.61733977811,11009.85254215514,18907.42814345727,58718.76711920985,58718.76711920985,2118.5110337215615,5495.187621910648,8569.874153101666,7622.269937492374,7000.531194130914,9372.131134379202,13367.950403857729,16006.651867270682,16676.914432831993
136126,167238,Sibling,9475.911618414346,13004.774853875788,23576.819548022162,76891.7482373759,76891.7482373759,2174.1297109418288,6126.2230615608505,10105.624819871357,8778.035942054465,8005.583738866267,11722.012668479761,16459.36475080372,21020.939037064923,21209.888472125447
213522,395251,Sibling,5490.478576590569,6639.173593151485,9846.068657083395,22708.412736252616,22708.412736252616,618.4512915339412,4488.418429692134,6507.885063521021,5707.548335318765,5181.582383789724,6858.064231253597,8723.540794883693,8104.813816492024,12188.194410986394
175338,206525,Sibling,5797.08978712595,6233.885064708845,12232.225962595689,27263.021475984646,27263.021475984646,1046.1543863120778,5013.416100823868,7826.764529484709,6710.413325570937,6301.308832298255,6839.568480540274,10536.834818862826,12759.96810340841,10775.319252811027
268850,965771,Sibling,4659.463703045662,4803.82097917897,5961.415184333331,6089.970525380234,6089.970525380234,705.8916347428974,4048.186013512719,5550.12089958408,5458.5750887937775,4778.991734665378,4936.782150348545,6137.320750946621,7249.3103120227925,7191.028507800535
146937,346137,Sibling,5599.193066862403,5410.751334149445,8338.501903819415,10361.066547416825,10361.066547416825,2566.1936793624914,4960.419135516675,6764.723054198154,6156.680111878479,5870.180576438855,7273.0932896533095,8482.977130701225,9394.366077602042,8406.618761428403
211114,268850,Sibling,5816.049948203678,7183.1340652948975,13788.94568123321,31167.825734240752,31167.825734240752,679.970587599199,4961.831919765118,7540.926998718393,7138.719352937192,5980.6594954068405,7046.2291333733965,10553.237370589179,12702.186386602898,11535.767421372537
194746,737960,Sibling,7540.693867277732,8758.700645643736,17931.268471583375,51775.920484333255,51775.920484333255,2227.541245409386,5836.778820548197,8692.976187704646,7887.151767273152,7324.810646016728,9445.214873151377,13369.569738776188,17198.32032496197,14848.780960065375
112314,693764,Sibling,6642.914420644,7682.594223307645,14430.152701894738,43168.32615471673,43168.32615471673,566.7512681944346,4704.2163002991265,7049.406003345246,6315.777307663721,5715.721389291119,7659.2864550165505,11280.362671474708,12513.585856979606,13236.037473503919
194746,317332,Sibling,5578.06498707213,6794.584755524063,13254.629078174916,26807.63048089107,26807.63048089107,4743.517576651318,5578.227048086157,7460.00408847073,7127.240489838967,6587.569126772029,9319.115462317226,10369.450949785143,13209.433560906387,10755.028126416035
132017,815247,Sibling,3957.036264680929,6164.699992700374,8927.51577987964,25720.23473843114,25720.23473843114,4462.933788440066,4595.953219953397,6903.531704859477,5855.039538722177,5526.271437416009,6373.025262777483,8313.900107651041,7022.272709030887,9429.80943603846
317332,737960,Sibling,5390.0589050584595,6510.626160362765,9677.800318254143,28428.98756551137,28428.98756551137,3688.912170274592,4894.984780364491,5971.87340790141,5909.843991172695,5506.237553901939,7013.396538054867,8338.297308203875,9076.264925617807,11975.184591479165
115724,176845,Sibling,4825.402366642599,5488.387194795936,7949.639237097493,11781.718635241634,11781.718635241634,376.18612414601364,4296.006983234548,5868.981172230833,5376.400096718993,5073.5764505918305,5837.386744083349,7852.569133729419,9468.934734171527,7350.1715626235555
138332,952863,Sibling,6636.956380751647,7127.007296193824,10636.199039130473,24835.384353780395,24835.384353780395,2423.007222440742,5526.51562921883,7602.142263862207,7012.362155507943,6564.729621241076,7617.919138452442,9118.125629755274,13753.598874476455,12489.487619594329
336841,346945,Sibling,6902.468761247674,5606.116124377018,15919.746260540713,20721.285457229722,20721.285457229722,4529.340790887786,5370.772942510231,7521.824512709666,6974.509445115119,6624.796147807116,8127.373068833496,10247.922960288099,11634.205989237082,10645.718012421708
211114,965771,Sibling,4799.884686114865,7273.950027323531,11157.722258597407,35096.55364847096,35096.55364847096,925.708917532936,4256.884306626151,6451.178341977534,5873.681469061801,5359.2725252593755,6715.164108195719,9309.70402322222,10603.93488286306,11188.08522491673
350330,421226,Sibling,4716.624216534533,4720.246497800724,7764.4262505351935,8810.95800693659,8810.95800693659,1766.349059500981,4553.622404196466,5823.9966517847515,5511.8491452506205,5189.318741414908,5271.919195131883,6634.424918559257,6890.229241469401,7957.871574736551
268850,565452,Sibling,5234.142432146837,5950.7535657259405,13024.87305120476,33292.75062232017,33292.75062232017,852.1742779502324,4448.656201596163,6728.638495267821,6158.691906565874,5558.25116381043,6181.291369932338,9997.451375225588,11559.01449086383,11824.968921735059
350330,559457,Sibling,5978.6279362408895,6495.724055099631,10717.691822402807,29322.176931462644,29322.176931462644,2626.3409908083145,4942.394055516011,7360.721228249308,6210.334693074118,5920.9214654477555,8219.077259644175,10579.246381477275,10561.665114933345,11813.320913274134
421226,559457,Sibling,6425.41360536425,7402.290726525134,13339.349047086218,33014.689321573205,33014.689321573205,1130.1929038885353,5170.37329406688,7468.953608103347,6595.76197266093,6347.913830543071,7116.523238211198,10154.536523150626,13663.529668427554,12558.70076878974
309636,523032,Sibling,6256.900750371545,6906.349614666202,15935.175367720307,31171.61854957166,31171.61854957166,1870.6258311057293,5191.222110447597,7595.464238609777,7085.674632665545,6545.633735552273,7189.563616799006,10831.42142103242,12342.844688320436,12826.692831747394
401422,942658,Sibling,5392.211142008443,6813.488680551249,8579.492117835414,21393.82710035771,21393.82710035771,1216.5816865299264,5025.821126940353,7226.264595211001,6589.497401168013,6149.8660148006475,6887.79957606201,9139.941794125387,12742.845679046733,10511.510928501193
346137,942658,Sibling,5643.866670997819,5040.210908285486,8861.186940811034,13572.736533212454,13572.736533212454,1690.159459932701,4606.470666356186,6908.867635148325,6248.841972717825,5734.9481253102895,6364.003456944379,8961.588475264862,9891.854426749314,10942.871743742591
346137,401422,Sibling,4679.538652474194,5623.751061346866,8526.386514813881,8654.066154126625,8654.066154126625,2190.9988589682102,4570.494721581023,6266.490884059435,5793.744557710496,5417.052150385854,6436.06486915724,8322.109227834011,12087.458541811013,8717.425652106245
156031,663755,Sibling,5002.458695481653,6414.6228260124535,9426.968229499875,10126.981978852336,10126.981978852336,777.5146300874344,4884.734690850671,6772.937102911853,6374.821801431001,6002.488567252753,5422.9607227048955,8358.57625436294,9303.658258986086,8522.8398436202
146937,942658,Sibling,5122.138420620825,5184.147181552623,8091.671767935227,5956.795699031485,5956.795699031485,1517.1232646031106,5005.627033649231,7022.911362106174,6284.206075551629,5930.3490622390855,6998.454829460572,8050.116210341314,8464.87991645481,8550.638865020555
112314,176845,Sibling,5285.500827736195,6475.57781205662,7069.20455214022,8190.383629598799,8190.383629598799,1382.6651800056295,4557.01272765394,6614.694626360313,5739.8695978218875,5435.748614496443,5468.815502464862,8175.336996112148,7864.2439560329,9288.534114702923
115724,693764,Sibling,6992.6862506478865,7207.510943453364,13959.874354735432,30758.472280007667,30758.472280007667,1428.219871028267,5177.463471623919,8149.27910922187,7145.374587801538,6546.888573971609,8154.825687897934,11064.923723189419,14521.86775177353,12218.000409232274
112314,115724,Sibling,5636.253631624468,5750.012521725496,10607.82319799873,13419.37226549737,13419.37226549737,1337.2482940725706,4706.3175625960475,6926.899234145102,6204.687663371945,5879.7079009080035,6080.092186801118,8484.511005355582,12003.828889150329,10726.727459947884
565452,965771,Sibling,5273.338885374237,5925.0402530278225,11242.708703866698,37071.40527414627,37071.40527414627,940.8464274258579,4128.378616357759,6025.0731115896015,5652.976384171439,5264.1945252811465,6653.442642722638,8370.6718965684,10869.250756146903,11357.090516501134
173435,198350,Sibling,5084.779936241095,5209.617644319014,8704.633593667226,22138.74702868254,22138.74702868254,2871.6927064015745,4375.3567854519015,5746.820773262379,5512.135611539325,5182.013025842371,6172.937226312933,7446.483868242783,10427.037258972465,8031.725343909614
644044,912447,Sibling,5818.075884689027,5924.428748833089,9627.635223667336,14667.596872016902,14667.596872016902,3949.0512784718308,5249.2001295435475,7111.053086568824,6854.321264720526,6451.853687119695,7561.475914132108,9139.516234462304,11668.432842502887,8626.126419198828
107725,181636,Sibling,7255.429208530671,7175.2150490420845,15532.850800802795,39318.109504400134,39318.109504400134,671.2883136179267,4938.357419223522,7658.4134127115385,6824.777212481005,6095.816926384847,8536.336157860702,13156.337370256208,16444.7276961341,14067.456984117634
